Art,Species,Spec_short,Anzahl,Jahr,Dauer,Laenge,Material,Temp_mean_Fruehling,KWB_Fruehling,Temp_stab_Fruehling,Temp_mean_Fruehling_Vorj,Temp_mean_Herbst_Vorj,Temp_mean_Winter_Vorj,KWB_Fruehling_Vorj,KWB_Sommer_Vorj,KWB_Herbst_Vorj,KWB_Winter_Vorj,X,Y,lat,lon
Phantomkroete,Pseudoamphicus paradoxus,Papa,81,2002,kurz,500,Folie,7.56360636282326,59.3409425959627,1.45650415922055,7.49432697989939,7.70261739910295,-1.33129519081009,74.9554657893079,81.3257329173149,84.1881058642783,64.8641814986907,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,1360,2003,kurz,500,Folie,7.62329094191204,52.424331885415,1.48884704568016,7.56360636282326,6.98562678710888,-0.0235270598163937,59.3409425959627,125.820484288934,105.495374655678,86.9992445325327,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,80,2004,kurz,500,Folie,6.55210100455266,65.4034143035323,1.67907144404661,7.62329094191204,6.63537147585657,-2.24742832480141,52.424331885415,51.4444359654968,46.3071672205349,65.37719174001,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,337,2005,kurz,500,Folie,7.15664323244945,46.1392965486372,1.38839426459432,6.55210100455266,7.60755212792668,-0.683916889706024,65.4034143035323,94.845056460341,90.2984146653571,69.2816805907039,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,335,2006,kurz,500,Folie,6.11953386538892,90.9118336903462,1.00749980272857,7.15664323244945,8.48469770451759,-1.33862377991784,46.1392965486372,94.7982321852279,57.0852349855988,86.1857081877707,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,2179,2007,kurz,500,Folie,9.49237608507244,62.7028954184095,2.19665281924346,6.11953386538892,10.4246732713395,-1.50133341941094,90.9118336903462,73.7855780320368,52.0915986129581,51.7488829127164,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,96,2008,kurz,500,Folie,7.21443195730899,78.5994364935054,1.39456720984829,9.49237608507244,6.34559304933399,1.70909197137439,62.7028954184095,130.065383086614,85.5909495061031,64.5518160070637,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,619,2009,kurz,500,Folie,8.85489019203419,78.2138345924484,1.61684908246858,7.21443195730899,7.27421879459335,1.21581326079217,78.5994364935054,76.7257307206867,66.3639661249879,47.9361439218905,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,381,2010,kurz,500,Folie,6.44793929011117,54.9174475391076,1.76227870026593,8.85489019203419,8.59321165215469,-2.37530015011416,78.2138345924484,77.1113616990688,74.7195502803681,79.7695136557378,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,3270,2011,kurz,500,Folie,8.89777773499433,31.5875267179988,1.89634187684165,6.44793929011117,6.74559304933399,-4.37249615903148,54.9174475391076,136.020466056622,77.083291419494,80.4430418662672,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,531,2012,kurz,500,Folie,8.7144644515435,40.1530682856642,2.01696960355485,8.89777773499433,8.41421422314382,-0.283808182063098,31.5875267179988,85.5888017406354,57.8332869767927,82.6055627771242,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,389,2013,kurz,500,Folie,5.43056533192674,77.307695417852,0.853282433855614,8.7144644515435,7.69694319188752,-2.00424539554917,40.1530682856642,69.0617562881864,62.6651299167395,96.5491044041112,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,574,2015,kurz,500,Folie,7.4395668477084,39.2186359175349,1.83714391545388,8.96474197510438,9.76584635219058,1.28629710270709,54.4293241317078,92.0736663897817,61.3640262975159,44.5572447595391,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,1083,2016,kurz,500,Folie,7.26099364656605,43.1041250243556,1.44365710721667,7.4395668477084,8.23278077446157,1.51821278008182,39.2186359175349,73.7895112417382,61.931957320877,49.0062224495395,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,1721,2017,kurz,500,Folie,8.33718189139346,50.2312009816031,2.01254512058824,7.26099364656605,8.32431803763661,0.262009916381354,43.1041250243556,82.8864508834136,71.0141572711055,66.6513329594518,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,1119,2018,kurz,500,Folie,9.1649643268085,81.5233516781237,1.22831240503515,8.33718189139346,8.01743191954265,-0.936917161269095,50.2312009816031,114.755966848477,74.9290772831942,65.6252649205879,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,499,2019,kurz,500,Folie,7.77285644831424,57.4630246878379,3.3696742179083,9.1649643268085,9.11316336519653,-0.0853940432221638,81.5233516781237,59.7306048543849,35.882407387952,76.3538193023165,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,202,2020,kurz,500,Folie,7.5906526963709,45.2794891813204,2.16731862822933,7.77285644831424,8.74296187031599,0.82409401475979,57.4630246878379,50.3209198733915,74.2658341095378,76.0097617989979,308650.47495996,5576931.76706809,50.3134,12.31233
Phantomkroete,Pseudoamphicus paradoxus,Papa,1764,1999,kurz,230,Maibach,9.2397686122784,56.5013291622491,2.16674804323886,9.43392961693287,7.52913223502926,2.23611395583205,54.2375804413781,118.814491150936,102.636846461716,55.3200571078353,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,30,2001,kurz,230,Maibach,8.12765757074839,82.7871779230955,1.48864969027258,10.0672629502662,10.5857032960593,1.85067761470645,85.009696867848,79.3637685386039,46.0436244113684,74.5415625356142,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,3895,2002,kurz,230,Maibach,9.14800563166131,59.4424574693229,1.7460481400652,8.12765757074839,9.22051129367351,0.0406922402018338,82.7871779230955,77.9061134764952,87.9697453791929,66.2656249091678,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,593,2003,kurz,230,Maibach,9.09492725692171,38.3331569857566,1.69351045248977,9.14800563166131,8.55799464618452,1.17578016944884,59.4424574693229,112.45759460633,105.73770155495,70.5757719614734,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,2056,2004,kurz,230,Maibach,8.18962823569371,59.2864926792053,2.12012439543199,9.09492725692171,8.69672252961936,-0.928424701818369,38.3331569857566,42.4276363735409,40.7856152989876,59.362436039954,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,1181,2005,kurz,230,Maibach,8.36066418650657,56.0674592063444,1.54946616446516,8.18962823569371,9.33731833692486,0.25210109333309,59.2864926792053,76.5150504199903,95.8007339793476,79.292615749246,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,756,2006,kurz,230,Maibach,7.47310194561173,65.6200471899219,1.19445801727086,8.36066418650657,9.77462859304183,-0.0935647210549364,56.0674592063444,101.363946192704,42.7276866772491,98.5729112128973,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,243,2007,kurz,230,Maibach,10.734370697185,81.8693311478957,2.46114890420929,7.47310194561173,11.9112899556613,-0.486634840008274,65.6200471899219,69.7585757955492,63.8811006929011,61.2287168873657,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,2503,2008,kurz,230,Maibach,8.77970810517599,75.5138342097477,1.71883803865281,10.734370697185,7.75798596266947,3.1207912253063,81.8693311478957,87.2978136452974,79.8228088909103,78.262773494689,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,439,2009,kurz,230,Maibach,10.1805280109263,70.1338508881919,2.04003647633613,8.77970810517599,8.83415756541644,3.00551165102163,75.5138342097477,87.0991141464146,65.3198952083049,76.2443571526847,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,1199,2010,kurz,230,Maibach,7.86868065321055,82.6561870519017,2.15636896599553,10.1805280109263,9.91145354700369,-1.06083440722827,70.1338508881919,90.3838742393989,63.4176614791012,83.6000821799605,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,605,2011,kurz,230,Maibach,10.0659036602819,44.7335136056553,2.08928286592579,7.86868065321055,8.19039566807936,-3.19574456982731,82.6561870519017,161.121251958983,108.348018692943,75.9238224972506,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,61,2012,kurz,230,Maibach,10.1536290274094,40.7298597776054,2.31961778925462,10.0659036602819,9.96039165067841,1.12481622067854,44.7335136056553,133.907583419486,40.5644432411173,69.3616384101853,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,208,2013,kurz,230,Maibach,6.63551668690192,69.2834964980507,0.944293507373785,10.1536290274094,9.32345646558453,-0.749862227777468,40.7298597776054,126.591695756065,64.3117792204336,97.218883518231,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,53,2014,kurz,230,Maibach,10.2728294097836,70.5019431196709,3.82544362722575,6.63551668690192,9.2397686122784,0.42557625725957,69.2834964980507,99.9855517650702,74.8097677447967,76.6440644133388,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,1303,2015,kurz,230,Maibach,8.88270575045167,44.5192870203967,2.30426092163416,10.2728294097836,11.2399322036208,2.65051035692875,70.5019431196709,83.4097968359643,52.7131136361724,39.0429107506187,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,1680,2016,kurz,270,Maibach,8.72831371665743,55.5936518066875,1.72846372907561,8.88270575045167,9.83949607645023,3.27560029355387,44.5192870203967,73.8822660571608,81.2446006612755,48.6979377099423,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,861,2017,kurz,270,Maibach,9.58706424289998,51.0464557841937,2.31897003031823,8.72831371665743,9.63164174594355,1.85645931523937,55.5936518066875,101.034290414622,87.0153449977232,91.8239686798787,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,150,2018,kurz,270,Maibach,10.4613719398059,42.5529975897414,1.32331630384708,9.58706424289998,9.79519470207085,0.583953653227177,51.0464557841937,94.8429130258514,91.4384012653399,62.564939543086,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,192,2019,kurz,270,Maibach,9.36011782820398,58.3956047383598,3.87866526206668,10.4613719398059,10.6661786388331,1.39071627649614,42.5529975897414,42.5676544067488,39.0390610639345,67.523044317786,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,1388,2020,kurz,270,Maibach,8.94342841188927,33.5741060426926,2.46847997060439,9.36011782820398,10.6399827556665,2.35062031989384,58.3956047383598,49.9999897185386,52.7006762293928,83.4336077813045,430731.985801416,5672014.36079444,51.1953360735811,14.0086698480181
Phantomkroete,Pseudoamphicus paradoxus,Papa,181,2002,kurz,85,Unbekannt,7.44259093573148,62.3953740091844,1.41340276222682,7.42215491303438,7.5343803277203,-1.53228633894636,80.6406565830015,71.667783237181,85.5757040563999,63.0501216640354,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,167,2003,kurz,85,Unbekannt,7.49306493175127,50.2196677333122,1.45940232687491,7.44259093573148,6.83029393578724,-0.178943565430691,62.3953740091844,113.566492500431,106.155720913924,95.6585074802175,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,79,2004,kurz,85,Unbekannt,6.43604836635113,59.0806451202783,1.65111738164208,7.49306493175127,6.46195923048975,-2.38054214338235,50.2196677333122,50.5425612511523,47.290734396494,65.0096389109786,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,109,2005,kurz,85,Unbekannt,7.05738588009611,48.6981236200229,1.37217540859553,6.43604836635113,7.48350203382484,-0.82561111439445,59.0806451202783,97.022994287197,88.2366753395817,67.5317567061068,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,139,2006,kurz,85,Unbekannt,6.02650138260439,85.0829337020566,0.983601544960656,7.05738588009611,8.39196645328619,-1.45190092174104,48.6981236200229,96.8278800116232,50.0121253586383,89.5541876291158,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,114,2007,kurz,85,Unbekannt,9.41036938504159,64.3117163419348,2.17648296058122,6.02650138260439,10.2669860910486,-1.61018864807784,85.0829337020566,63.9273933666145,53.3466615664837,49.6617245512349,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,459,2008,kurz,85,Unbekannt,7.0815039968506,79.3303033255575,1.3677295694909,9.41036938504159,6.20290564997558,1.5551758864126,64.3117163419348,127.715061974745,85.1086291751294,61.8098124100856,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,406,2009,kurz,85,Unbekannt,8.75597530910093,70.8210925654198,1.57793784893027,7.0815039968506,7.14889551924834,1.07346798734489,79.3303033255575,69.4446800287448,63.6772498746554,41.6603829335693,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,78,2010,kurz,85,Unbekannt,6.35552356776017,47.2207573853782,1.71225518475318,8.75597530910093,8.45597530910093,-2.52831908298541,70.8210925654198,69.433412102919,72.0961919949158,64.8000895738172,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,468,2011,kurz,85,Unbekannt,8.80532661030304,34.6516167000537,1.88137046561184,6.35552356776017,6.6226419757676,-4.45136466266124,47.2207573853782,141.372059723648,72.8526179186079,73.2277005013251,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,123,2012,kurz,85,Unbekannt,8.63498876175321,36.3223913014409,1.98965398205523,8.80532661030304,8.29377887530811,-0.444024690899072,34.6516167000537,79.2089577670186,56.5122300580423,71.8476474875827,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,30,2013,kurz,85,Unbekannt,5.34432717086016,71.1347087720521,0.8444095664954,8.63498876175321,7.57119385428138,-2.15000600228659,36.3223913014409,70.6666709195365,59.860885989595,79.2580007753578,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,461,2014,kurz,170,Unbekannt,8.89958309191338,52.9896358133679,3.2941163927908,5.34432717086016,7.72215491303438,-0.967146664973047,71.1347087720521,75.7643997913309,64.1068292170557,65.0366030797864,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,452,2015,kurz,85,Unbekannt,7.33817288090316,40.3304944470417,1.80993756940957,8.89958309191338,9.67854675852428,1.13237957647212,52.9896358133679,94.5717786419795,58.0480777462575,42.2414326770681,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,40,2016,kurz,85,Unbekannt,7.1611794824392,42.3352749965729,1.43143088516851,7.33817288090316,8.1115679993275,1.35756058287421,40.3304944470417,73.5078627250245,58.8683084835897,42.329845337324,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,31,2017,kurz,85,Unbekannt,8.22422724954088,43.308392849299,1.97736356218211,7.1611794824392,8.21260792928764,0.100557217379812,42.3352749965729,76.558011322895,65.1842808824457,59.1589866735229,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,80,2018,kurz,85,Unbekannt,9.097135305232,88.2038504327746,1.21786378309703,8.22422724954088,7.87390182287234,-1.11149078025407,43.308392849299,104.787201170466,67.7150640017975,53.524514211533,304017.534050093,5572698.50692385,50.27385,12.24953
Phantomkroete,Pseudoamphicus paradoxus,Papa,1492,1994,lang,800,Folie,7.81659828706658,84.3225526176818,2.4897620494859,8.36108744367635,5.55397407704518,0.174277337855521,52.2492345396887,105.16858142095,55.1440212856086,82.1712107606887,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,9174,1995,lang,800,Folie,6.82000933900781,98.1868482869979,1.43748909101464,7.81659828706658,8.3728158863096,1.00614921964293,84.3225526176818,93.6627552886606,66.9838306015028,65.8230328479813,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,713,1996,lang,410,Folie,5.23696528209256,62.192247200975,0.931764812110207,6.82000933900781,7.78998847592867,-0.49232276105817,98.1868482869979,145.774298121868,87.1866976546969,69.4515776520765,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,1177,1997,lang,410,Folie,6.93215651282105,62.7223859786902,1.55383227330879,5.23696528209256,7.10960329513117,-4.43223231314469,62.192247200975,112.576058318802,91.8717948239742,29.1025636601728,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,864,1998,lang,410,Folie,8.09383620524813,63.0427660573068,1.7700377713861,6.93215651282105,7.10280190191734,0.140103793887807,62.7223859786902,95.9309312391403,45.1740609627354,61.3639484861008,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,1032,1999,lang,800,Folie,8.22811122263844,66.6065710714263,1.81275276470578,8.09383620524813,6.63491147637934,1.45516053382322,63.0427660573068,117.837751325427,126.902750921037,47.3413266959752,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,798,2000,lang,410,Folie,8.89905558782225,81.3586057314509,1.67687574574682,8.22811122263844,8.59166297991406,0.279349965519257,66.6065710714263,103.425177758341,59.0898089472466,89.1494696356682,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,3371,2001,lang,410,Folie,7.54946428386118,72.8788639463764,1.4271045299195,8.89905558782225,9.65463185949252,1.26899981907349,81.3586057314509,88.0378586315484,62.0519741156871,61.3556918013395,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,466,2002,lang,410,Folie,7.89072129585708,68.8159526948802,1.5870065865269,7.54946428386118,8.13490131258684,-0.603144702577467,72.8788639463764,88.8322968498105,88.0548522362729,63.095423824064,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,450,2003,lang,410,Folie,8.05433962088567,49.8334906539217,1.58157944276831,7.89072129585708,7.60950182170856,0.524686033894449,68.8159526948802,131.101428937051,113.757341111375,71.5909454652669,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,653,2004,lang,250,Folie,6.87676084254253,69.0653775062821,1.75917584880761,8.05433962088567,7.33895676656194,-2.0359120594868,49.8334906539217,84.0960817507018,64.0463028104716,61.8495335934722,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,1237,2005,lang,200,Folie,7.48465272257166,67.3706558406102,1.42427247960275,6.87676084254253,8.08356109628342,-0.522308776665914,69.0653775062821,87.4694397344101,95.2319340804285,66.092793939832,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,68,2006,lang,200,Folie,6.29683169501834,101.099474684902,1.06263481681439,7.48465272257166,8.76824480971267,-1.06595233665924,67.3706558406102,116.676229315342,60.4117253740375,103.210376590443,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,428,2007,lang,200,Folie,9.52730167116456,64.8322678765218,2.18216508866824,6.29683169501834,10.8848514229077,-1.20125469153069,101.099474684902,75.1387863446854,67.5556193578059,48.2727485782429,318586.655051606,5602450.06671182,50.5458086827199,12.4393978112366
Phantomkroete,Pseudoamphicus paradoxus,Papa,377,1992,kurz,200,Vliess,8.06469967212072,66.7486444410105,1.57578970984644,6.86733413179108,8.56963507183056,-0.724496990286306,58.4034684959916,100.135150249666,43.6685335178996,62.7703987923071,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,604,1993,kurz,200,Vliess,8.58452685103932,60.3931000465064,1.43335326704845,8.06469967212072,7.4955140468043,0.755105449890916,66.7486444410105,146.459081281294,65.0329384594651,61.9223988080725,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,1685,1994,kurz,200,Vliess,7.88204185511269,105.348220880684,2.40791279544602,8.58452685103932,5.94906156237949,0.816368289725672,60.3931000465064,108.654112808121,61.0399307131865,94.6783205930393,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,136,1995,kurz,200,Vliess,6.74083278803876,115.528090036421,1.44541517109783,7.88204185511269,8.30327357965353,1.13903951170447,105.348220880684,83.8319272295249,61.1949246784329,68.1867259921065,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,260,1996,kurz,200,Vliess,5.50194493763898,64.8458813986494,0.967994305665759,6.74083278803876,7.96056952701858,-0.34681416125485,115.528090036421,139.805115109447,105.12765943753,79.330448960458,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,741,1997,kurz,200,Maibach,6.75778641731308,82.7038879740616,1.49701127050559,5.50194493763898,7.22987316426464,-3.92894273727202,64.8458813986494,112.325938684038,81.4519618831507,38.7481122531137,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,1381,1998,kurz,200,Maibach,8.32066625889725,65.9671308433547,1.70913005611753,6.75778641731308,7.37110095664161,0.427904728764978,82.7038879740616,94.1476578605228,47.7329592693943,67.7089603370808,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,332,1999,kurz,200,Maibach,8.37923578058809,68.6055701890292,1.9060641622514,8.32066625889725,6.81646261036825,1.76344390286053,65.9671308433547,111.955267583816,116.134818974279,62.4848258741509,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,5238,2000,kurz,200,Maibach,9.10519777636974,96.3457761238486,1.66279485943787,8.37923578058809,8.86451397793771,0.58962595705969,68.6055701890292,107.157956735212,55.4006986190589,95.3213106443868,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,681,2001,kurz,200,Maibach,7.27205790362291,81.7075246082047,1.366346144747,9.10519777636974,9.59628529960259,1.35107617700705,96.3457761238486,80.9515653056488,65.3279297812345,88.3868693766815,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,188,2002,kurz,200,Maibach,8.05993025680199,69.5034755891337,1.66021628265203,7.27205790362291,8.43131647320813,-0.571224926992201,81.7075246082047,74.5460216792237,99.6486520176803,87.4563434350623,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,2199,2003,kurz,200,Maibach,8.4111783065204,49.8001323510109,1.67277994404895,8.05993025680199,7.87127470161425,0.915512646270202,69.5034755891337,173.032206756779,112.694971504019,73.7752553041329,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,267,2004,kurz,200,Maibach,7.28292436359357,80.8704314388421,1.89487745541442,8.4111783065204,8.09537684835128,-1.17676476891156,49.8001323510109,67.2379788495318,46.6662948137272,58.8117293465489,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,1384,2005,kurz,200,Maibach,7.57414907745619,63.1686676211184,1.50150455550007,7.28292436359357,8.67817202792549,-0.111518499808734,80.8704314388421,84.1621775974345,100.602054512249,83.0214714549205,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,384,2006,kurz,200,Maibach,6.65375122352602,90.1203375481263,1.08709697988696,7.57414907745619,9.39995697300914,-0.755688143147339,63.1686676211184,126.238006830368,54.8274626847103,126.378546098242,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,107,2007,kurz,200,Maibach,10.0820554335435,71.3846572164963,2.35271892887591,6.65375122352602,11.4714800592444,-0.617219627103093,90.1203375481263,96.5899281350899,69.8183441801856,68.3819059888091,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,113,2008,kurz,200,Maibach,7.80862681549124,88.2884648588444,1.48008314446548,10.0820554335435,7.08021262841476,2.53299345006884,71.3846572164963,118.708986398819,111.094540475076,90.0312397903943,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,1412,2009,kurz,200,Maibach,9.32737557442339,92.8389973891431,1.7713788335568,7.80862681549124,8.22006181668774,2.16351852659246,88.2884648588444,87.0644292399434,71.2701838497654,76.771960278561,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,901,2010,kurz,200,Maibach,6.83682299211835,70.1917260518505,1.95782721050053,9.32737557442339,9.31948511336899,-1.46578553385701,92.8389973891431,104.378659966735,81.3759232319461,87.5423103563228,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,263,2011,kurz,227,Maibach,9.25122332414868,52.5625463767917,2.01590456642499,6.83682299211835,7.36249505906754,-4.01561318601158,70.1917260518505,154.64094507197,103.739206427082,91.2513869892126,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
Phantomkroete,Pseudoamphicus paradoxus,Papa,1456,2012,kurz,227,Maibach,9.21016100161963,47.2785479283722,2.20377254753238,9.25122332414868,9.45410323194228,0.470785612463153,52.5625463767917,138.268387614272,48.6639879659978,79.5909725284047,368609.730897021,5627162.99072529,50.7813181942395,13.1362143312838
